star_rating,review_score,review_date
5,0.8818,2014/6/30
5,0.9691,2014/6/28
5,0.8714,2014/6/27
5,0.9707,2014/6/25
4,0.8883,2014/6/24
2,0,2014/6/24
4,0.9026,2014/6/22
1,0.5229,2014/6/22
2,0.63,2014/6/21
5,0.9892,2014/6/21
5,0.891,2014/6/20
4,0.888,2014/6/18
1,-0.6542,2014/6/17
1,0.9152,2014/6/17
5,0.9617,2014/6/17
2,0.8804,2014/6/16
1,0.1971,2014/6/16
5,0.7133,2014/6/16
4,0.9508,2014/6/14
2,-0.8107,2014/6/11
1,-0.9271,2014/6/11
4,0.9565,2014/6/10
1,-0.1172,2014/6/7
5,0.9394,2014/6/7
1,-0.1227,2014/6/7
1,0.2838,2014/6/6
1,-0.6486,2014/6/5
5,0.8357,2014/6/5
4,0.8356,2014/6/5
1,-0.816,2014/6/5
5,0.4497,2014/6/5
2,0.6133,2014/6/5
1,-0.5719,2014/6/3
5,0.897,2014/6/3
1,0.25,2014/6/2
1,-0.1114,2014/6/2
5,0.8702,2014/6/1
5,0.9416,2014/6/1
5,0.784,2014/5/30
4,-0.3624,2014/5/30
4,0.8707,2014/5/29
1,-0.9115,2014/5/27
1,-0.8173,2014/5/27
5,0.2966,2014/5/25
5,0.9623,2014/5/25
5,0.9246,2014/5/24
5,0.8934,2014/5/24
1,-0.9294,2014/5/23
4,0.962,2014/5/23
3,-0.1531,2014/5/22
2,-0.792,2014/5/19
5,0.8979,2014/5/12
2,-0.0857,2014/5/12
5,0.9766,2014/5/9
4,0.7973,2014/5/5
3,0.9442,2014/5/3
4,0.9874,2014/5/3
1,-0.8016,2014/5/1
3,-0.0772,2014/4/30
1,-0.7253,2014/4/29
4,0.6908,2014/4/26
1,0.8301,2014/4/25
5,0.7089,2014/4/24
4,0,2014/4/21
4,0.765,2014/4/19
5,0.909,2014/4/19
5,0.9818,2014/4/19
1,-0.3291,2014/4/18
5,0.9062,2014/4/17
3,-0.6838,2014/4/15
1,-0.9642,2014/4/15
5,0.8883,2014/4/15
5,0.9349,2014/4/14
5,0.8652,2014/4/14
5,0.6111,2014/4/13
2,-0.6269,2014/4/13
5,0.944,2014/4/13
5,0.6976,2014/4/12
5,0.7978,2014/4/12
4,0.8981,2014/4/12
2,-0.8072,2014/4/11
5,0.7766,2014/4/8
5,0,2014/4/8
4,0.7906,2014/4/7
4,0.8986,2014/4/6
3,0.3089,2014/4/5
1,0,2014/4/5
5,0.5889,2014/4/4
5,0.3451,2014/4/3
5,0.9146,2014/4/3
4,0.9629,2014/4/1
5,0.9669,2014/3/30
3,0.8951,2014/3/29
1,-0.2484,2014/3/29
3,0.8286,2014/3/29
5,0.9415,2014/3/26
5,0.6157,2014/3/26
4,0.8846,2014/3/25
5,0.7936,2014/3/24
1,-0.1027,2014/3/24
5,0.8655,2014/3/22
4,0.9442,2014/3/22
5,0.9474,2014/3/20
5,-0.3636,2014/3/20
1,-0.4788,2014/3/19
5,0.4404,2014/3/19
5,0.902,2014/3/18
5,0.9313,2014/3/17
1,0.802,2014/3/17
5,0.9065,2014/3/16
2,0.3685,2014/3/16
1,-0.0258,2014/3/15
5,0.9313,2014/3/15
5,0.8244,2014/3/15
1,-0.9547,2014/3/14
3,0.932,2014/3/13
3,-0.2401,2014/3/13
3,0,2014/3/11
1,-0.7026,2014/3/11
4,0.4646,2014/3/11
1,-0.8119,2014/3/10
1,0.8517,2014/3/9
5,0.9081,2014/3/8
5,0.9294,2014/3/7
1,-0.3444,2014/3/7
5,0.8151,2014/3/7
2,0.7747,2014/3/6
5,0.9336,2014/3/6
5,0.8395,2014/3/6
3,0.9325,2014/3/5
1,-0.5255,2014/3/4
4,0.9303,2014/3/4
5,0.8534,2014/3/4
5,0.4926,2014/3/1
1,-0.9326,2014/3/1
5,0.6892,2014/3/1
3,0.8625,2014/2/28
1,0.4055,2014/2/27
1,-0.8208,2014/2/26
2,0.9932,2014/2/25
5,0.8932,2014/2/25
5,0.9022,2014/2/24
4,0.4939,2014/2/22
5,0.8155,2014/2/21
1,0.4404,2014/2/21
4,0.8977,2014/2/21
5,0.6588,2014/2/20
2,-0.7537,2014/2/19
1,0.5928,2014/2/16
5,0.9231,2014/2/16
5,0.8996,2014/2/15
1,0.6075,2014/2/14
4,0.8829,2014/2/13
5,0.0516,2014/2/12
5,0.9517,2014/2/11
1,-0.5538,2014/2/10
3,0.7364,2014/2/9
1,-0.9089,2014/2/8
4,0.7003,2014/2/8
2,-0.4767,2014/2/8
5,0.9371,2014/2/5
1,-0.9432,2014/2/4
4,0.94,2014/1/29
3,-0.9058,2014/1/29
2,0.9793,2014/1/29
4,0.944,2014/1/28
1,-0.816,2014/1/25
5,0.9592,2014/1/23
1,-0.8743,2014/1/23
5,0.9884,2014/1/23
1,-0.7914,2014/1/23
5,0.9051,2014/1/21
4,0.9418,2014/1/21
2,-0.6808,2014/1/21
5,0.8858,2014/1/19
5,0.9538,2014/1/19
5,0.9979,2014/1/19
1,0.9544,2014/1/17
5,0.8972,2014/1/16
1,0.9668,2014/1/16
1,-0.5829,2014/1/16
5,0.9359,2014/1/15
1,-0.6124,2014/1/15
5,0.9464,2014/1/14
4,0.7783,2014/1/14
3,0.6124,2014/1/13
2,0.8447,2014/1/13
5,0.9894,2014/1/12
1,-0.886,2014/1/11
1,-0.1298,2014/1/11
5,0.9529,2014/1/9
4,0.7374,2014/1/9
5,0.9349,2014/1/8
1,-0.7805,2014/1/8
3,0.7579,2014/1/8
5,0.9606,2014/1/8
4,-0.9178,2014/1/7
4,0.2617,2014/1/6
1,-0.2791,2014/1/4
4,0.7845,2014/1/4
4,0.8475,2014/1/3
4,0.9072,2014/1/3
1,-0.945,2014/1/2
5,0.9255,2014/1/1
5,0.864,2014/1/1
1,-0.5719,2014/1/1
4,0.9161,2013/12/28
4,0.8885,2013/12/28
5,0.9048,2013/12/27
4,0,2013/12/26
5,0.8176,2013/12/26
3,0.9524,2013/12/26
5,0.9098,2013/12/26
3,0.5617,2013/12/24
4,0.8795,2013/12/23
1,0.139,2013/12/21
1,-0.7964,2013/12/21
5,0.9372,2013/12/20
2,0.6249,2013/12/18
5,0.8972,2013/12/18
5,0.9565,2013/12/17
1,-0.25,2013/12/17
4,0.4767,2013/12/14
5,0.8994,2013/12/13
1,-0.7193,2013/12/12
1,0.3612,2013/12/12
1,-0.959,2013/12/11
5,0.6597,2013/12/9
1,-0.9017,2013/12/9
5,0.9826,2013/12/7
5,0.9739,2013/12/6
5,0.8016,2013/12/5
5,0.4878,2013/12/4
1,0.6396,2013/12/3
2,0.7003,2013/12/1
1,-0.9631,2013/11/30
2,-0.8693,2013/11/29
4,0.9348,2013/11/29
1,0.3591,2013/11/29
1,0.4215,2013/11/27
5,0.9538,2013/11/26
5,0.8689,2013/11/25
5,0.6249,2013/11/25
2,0.9896,2013/11/24
5,0.2846,2013/11/24
5,0.6462,2013/11/23
1,-0.917,2013/11/22
1,0.1582,2013/11/21
5,0.9581,2013/11/20
1,-0.647,2013/11/19
5,0.256,2013/11/19
1,-0.7917,2013/11/19
5,0.9971,2013/11/19
5,0.9894,2013/11/17
3,0.4461,2013/11/17
1,0.1071,2013/11/15
5,0.9371,2013/11/14
1,0.1027,2013/11/14
4,0.957,2013/11/13
3,-0.5984,2013/11/13
4,-0.9211,2013/11/13
4,0.8151,2013/11/11
2,-0.9566,2013/11/5
5,0.5974,2013/11/3
5,0.6445,2013/11/2
4,0.3612,2013/11/1
1,-0.9285,2013/11/1
4,0.34,2013/10/29
5,0.7624,2013/10/28
2,0.4304,2013/10/28
3,-0.9462,2013/10/28
5,0.9503,2013/10/25
4,0.9952,2013/10/25
1,-0.7739,2013/10/24
1,-0.7162,2013/10/23
2,-0.6708,2013/10/16
4,0.8856,2013/10/12
5,0.2142,2013/10/12
1,-0.5991,2013/10/11
1,-0.9041,2013/10/10
3,0.7311,2013/10/8
1,-0.856,2013/10/7
1,-0.7767,2013/10/6
1,0.1531,2013/10/6
1,0.2983,2013/10/5
1,-0.7362,2013/10/5
3,-0.6088,2013/10/4
2,0.4759,2013/10/4
5,0.1531,2013/10/2
1,-0.8591,2013/10/2
4,0.9352,2013/10/1
4,0.9856,2013/10/1
4,0.9144,2013/9/25
1,-0.0823,2013/9/24
5,0.962,2013/9/22
1,-0.8807,2013/9/22
5,0.9773,2013/9/21
5,0.8829,2013/9/21
1,-0.5267,2013/9/20
5,0.8898,2013/9/19
4,0.8008,2013/9/19
2,0.7569,2013/9/18
5,0.2732,2013/9/18
1,-0.6466,2013/9/17
4,0.8176,2013/9/17
5,0.4984,2013/9/16
1,-0.6351,2013/9/16
5,0.9557,2013/9/14
5,0.954,2013/9/13
5,0.9458,2013/9/13
4,0.4295,2013/9/12
1,-0.2146,2013/9/12
5,0.9361,2013/9/11
2,0.8418,2013/9/10
1,-0.886,2013/9/9
3,0.9393,2013/9/8
5,0.8072,2013/9/6
5,0.8831,2013/9/6
1,0.9478,2013/9/5
1,0.9455,2013/9/5
5,0.8477,2013/9/4
2,-0.8992,2013/9/2
5,0.7096,2013/8/31
2,0.9322,2013/8/31
4,0.9423,2013/8/29
1,0.2359,2013/8/25
4,0.4588,2013/8/23
1,-0.7351,2013/8/16
5,0.6908,2013/8/15
2,0.7941,2013/8/15
1,0.1283,2013/8/12
1,-0.8595,2013/8/12
5,0.9893,2013/8/11
4,0.7609,2013/8/10
5,0.9363,2013/8/10
2,0.3337,2013/8/7
5,0.9429,2013/8/4
5,0.9114,2013/8/2
1,0.273,2013/8/1
1,-0.7435,2013/7/31
4,0.9718,2013/7/29
5,0.9466,2013/7/28
3,-0.4023,2013/7/28
1,-0.9249,2013/7/25
4,0.2263,2013/7/25
1,-0.8997,2013/7/24
1,-0.7186,2013/7/22
1,0.9611,2013/7/21
5,0.7178,2013/7/21
1,0.3365,2013/7/19
5,0.7067,2013/7/18
5,0.9637,2013/7/17
4,0.8644,2013/7/14
5,0.9863,2013/7/9
1,-0.8195,2013/7/6
5,0.5719,2013/7/6
5,0.991,2013/7/5
5,0.9959,2013/7/3
1,-0.631,2013/7/1
1,-0.1154,2013/6/30
4,0.3506,2013/6/27
3,0.6059,2013/6/26
1,-0.6715,2013/6/26
5,0.3182,2013/6/26
5,0.9557,2013/6/26
5,0.5023,2013/6/24
5,0.9645,2013/6/21
3,0.7567,2013/6/18
1,-0.7992,2013/6/17
1,-0.6486,2013/6/16
1,-0.7534,2013/6/16
5,0.6926,2013/6/16
1,0.7047,2013/6/15
5,0.8686,2013/6/14
5,0.9832,2013/6/12
1,-0.0594,2013/6/9
2,0.4199,2013/6/7
5,0.9871,2013/6/7
3,0.9756,2013/6/4
5,0.9226,2013/6/2
1,0.3506,2013/6/1
4,0.2023,2013/6/1
4,0.9441,2013/5/29
4,0.3716,2013/5/26
1,0.6241,2013/5/24
5,0.908,2013/5/22
3,0.8439,2013/5/15
5,0.9762,2013/5/14
5,0.8813,2013/5/11
5,0.9301,2013/5/11
1,0.8324,2013/5/10
5,0.6093,2013/5/9
5,0.82,2013/5/9
5,0.7653,2013/5/9
5,0.8807,2013/5/9
5,0.3612,2013/5/8
5,0.9272,2013/5/6
1,-0.4308,2013/5/5
5,-0.4215,2013/5/4
5,0.7876,2013/5/1
3,0,2013/4/30
5,0.6486,2013/4/29
5,0.9505,2013/4/27
1,-0.8706,2013/4/25
1,-0.81,2013/4/22
3,-0.6275,2013/4/21
3,0.9612,2013/4/21
2,-0.9035,2013/4/20
3,-0.6124,2013/4/20
5,0.971,2013/4/20
5,0,2013/4/18
1,0.6199,2013/4/17
4,0.9791,2013/4/15
5,0.8221,2013/4/13
5,0.9684,2013/4/9
3,0.7679,2013/4/9
5,0.917,2013/4/8
1,-0.796,2013/4/8
2,0.8436,2013/4/8
5,0.9483,2013/4/7
1,-0.8122,2013/4/7
4,0.949,2013/4/5
1,0,2013/4/4
5,0.8555,2013/4/3
5,0.4151,2013/3/31
5,0.4228,2013/3/29
5,0.9611,2013/3/25
5,0.9676,2013/3/25
4,0.9565,2013/3/20
3,0.9661,2013/3/19
5,0.9844,2013/3/19
1,0.1002,2013/3/16
5,0.9432,2013/3/14
3,0.0992,2013/3/11
1,0.7574,2013/3/8
2,-0.1254,2013/3/7
2,0.7243,2013/3/6
1,0,2013/3/3
3,0.4404,2013/3/2
5,0.8476,2013/2/28
5,0.9274,2013/2/27
4,0.872,2013/2/27
5,0.8653,2013/2/26
1,-0.6399,2013/2/26
2,0.4108,2013/2/26
4,0.7906,2013/2/23
1,-0.5126,2013/2/23
4,0.8588,2013/2/21
3,0.2236,2013/2/20
5,0.2514,2013/2/20
2,-0.9679,2013/2/17
5,0.624,2013/2/17
1,-0.3818,2013/2/16
5,0.9118,2013/2/13
1,0.7366,2013/2/12
1,-0.5106,2013/2/11
1,-0.296,2013/2/11
5,0.9712,2013/2/11
4,0.7879,2013/2/9
4,0.0168,2013/2/9
3,0.6717,2013/2/8
5,0.9445,2013/2/8
1,0.0818,2013/2/8
1,-0.7081,2013/2/8
4,0.9704,2013/2/7
1,0.5612,2013/2/2
1,-0.7351,2013/2/1
3,0.1901,2013/1/31
5,0.9552,2013/1/30
1,-0.8101,2013/1/24
4,0.8481,2013/1/22
1,-0.7783,2013/1/20
1,0.7184,2013/1/19
5,0.8511,2013/1/15
4,0.9136,2013/1/15
4,0.9797,2013/1/14
2,-0.4424,2013/1/14
4,0.1655,2013/1/7
5,0.8268,2013/1/7
5,0.9631,2013/1/6
5,0.6478,2013/1/6
4,0.8825,2013/1/3
2,-0.4192,2013/1/3
1,-0.1134,2013/1/1
1,-0.8583,2013/1/1
4,0.8958,2012/12/30
1,-0.3071,2012/12/28
5,0.9381,2012/12/27
5,0.91,2012/12/26
1,-0.3164,2012/12/26
5,0.9474,2012/12/24
3,-0.5256,2012/12/21
3,0.8271,2012/12/21
2,0.2363,2012/12/21
5,0.9874,2012/12/21
1,0.1154,2012/12/20
1,-0.9151,2012/12/16
1,-0.3244,2012/12/13
5,0.8481,2012/12/10
5,0.94,2012/12/10
5,0.9471,2012/12/10
5,0.8427,2012/12/7
1,-0.926,2012/12/4
2,0.8884,2012/12/3
4,0.8422,2012/11/27
2,0.7346,2012/11/27
1,0.2263,2012/11/26
5,0.8689,2012/11/26
2,0.8943,2012/11/24
1,-0.9775,2012/11/21
1,-0.4588,2012/11/17
5,0.9488,2012/11/16
1,-0.8805,2012/11/14
4,-0.729,2012/11/13
1,0.9275,2012/11/12
5,0.8858,2012/11/11
1,-0.5568,2012/11/11
5,0.8914,2012/11/9
1,-0.2924,2012/11/9
1,-0.8486,2012/11/9
5,0.5984,2012/11/9
1,-0.7887,2012/11/9
1,-0.8334,2012/11/8
5,0.7964,2012/11/7
5,0.9106,2012/11/5
4,-0.933,2012/11/4
4,0,2012/10/30
1,-0.6808,2012/10/22
1,0.939,2012/10/22
5,0.9537,2012/10/20
1,-0.2598,2012/10/19
2,-0.2755,2012/10/18
1,-0.9676,2012/10/17
3,0.958,2012/10/14
5,0.9849,2012/10/8
5,0.8545,2012/10/8
5,0.9881,2012/10/7
4,0.7096,2012/9/27
3,0.3,2012/9/21
1,0.8698,2012/9/19
5,0.9634,2012/9/19
5,0.9304,2012/9/17
5,0.7783,2012/9/14
1,0.2732,2012/9/11
5,0.8503,2012/9/11
1,0.9078,2012/9/10
3,0.8632,2012/9/6
1,0.5882,2012/9/5
5,0.8585,2012/9/1
1,0.0561,2012/8/30
3,-0.4404,2012/8/29
2,0.6369,2012/8/29
5,0.9192,2012/8/25
5,0.9571,2012/8/21
1,0.0433,2012/8/21
1,-0.9782,2012/8/21
1,-0.9315,2012/8/9
3,-0.5301,2012/8/9
5,0.9223,2012/8/8
2,-0.0675,2012/8/8
1,0.7269,2012/8/8
5,0.7458,2012/8/8
5,0.9356,2012/8/6
2,0.7248,2012/8/6
1,-0.6847,2012/8/1
1,-0.9029,2012/7/31
5,0.9764,2012/7/30
5,0.9432,2012/7/21
1,-0.5574,2012/7/13
1,0.3182,2012/7/10
5,0.9528,2012/7/10
1,0.4733,2012/6/27
1,-0.8597,2012/6/25
5,-0.2124,2012/6/22
5,0.8519,2012/6/22
1,-0.8851,2012/6/19
5,0.944,2012/6/18
3,-0.9072,2012/6/18
1,-0.4632,2012/6/12
1,-0.4632,2012/6/12
1,-0.4632,2012/6/12
1,-0.4632,2012/6/12
5,0.9393,2012/6/9
4,0.34,2012/6/7
5,0.9381,2012/6/5
4,0.8319,2012/6/4
1,-0.8258,2012/5/24
5,0.9545,2012/5/22
5,0.9432,2012/5/21
5,0.8591,2012/5/18
5,0.9833,2012/5/18
1,-0.7844,2012/5/10
1,0.3626,2012/5/6
1,-0.2917,2012/5/5
2,-0.9902,2012/5/5
4,0.9194,2012/4/30
4,-0.6009,2012/4/29
5,0.9635,2012/4/25
5,0.9816,2012/4/24
1,-0.5106,2012/4/24
5,0.6419,2012/4/20
4,0.714,2012/4/16
3,0.5106,2012/4/16
1,-0.7316,2012/4/16
1,-0.9135,2012/4/13
1,-0.6381,2012/4/9
5,0.9451,2012/4/5
1,0.9482,2012/4/3
4,0.9172,2012/4/1
2,-0.6382,2012/3/31
1,-0.5423,2012/3/26
1,0.623,2012/3/21
1,-0.9586,2012/3/15
5,0.9381,2012/3/6
3,0.6486,2012/3/3
2,-0.3291,2012/2/29
1,0.4588,2012/2/29
4,0.9365,2012/2/28
2,0.7942,2012/2/26
4,0.9709,2012/2/26
2,0.7935,2012/2/13
4,0.9366,2012/1/31
1,-0.2975,2012/1/31
1,-0.9228,2012/1/26
4,0.0516,2012/1/14
2,0.7476,2012/1/13
5,0.9676,2012/1/10
5,0.9874,2012/1/8
1,-0.9184,2012/1/5
5,0.9941,2012/1/4
1,-0.6597,2011/12/30
1,-0.4446,2011/12/30
1,-0.9373,2011/12/29
1,-0.7633,2011/12/29
1,-0.9474,2011/12/28
4,0.8879,2011/12/25
1,-0.608,2011/12/23
5,0.9684,2011/12/23
4,0.781,2011/12/17
4,0.8439,2011/12/11
3,0.8799,2011/12/7
4,-0.5267,2011/11/24
1,-0.9535,2011/11/17
4,0.9343,2011/11/14
1,0.7319,2011/11/14
1,0.7351,2011/11/14
4,-0.547,2011/11/6
5,0.4404,2011/10/16
5,0.9899,2011/10/16
1,-0.7003,2011/9/22
1,0,2011/9/21
5,0.9826,2011/9/19
4,0.09,2011/9/19
2,-0.296,2011/9/16
4,0.8853,2011/9/11
1,-0.6542,2011/9/10
1,-0.8723,2011/8/29
5,0.4753,2011/8/23
1,-0.8953,2011/8/18
4,0.9644,2011/8/8
5,0.8895,2011/8/2
1,0.4897,2011/7/30
3,0.9112,2011/7/29
3,0.9259,2011/7/19
1,-0.7003,2011/7/18
1,0.5574,2011/7/5
1,0.5106,2011/6/22
1,0.9551,2011/6/22
1,0.2732,2011/6/15
2,0.9695,2011/6/9
1,0.9679,2011/5/25
3,-0.7884,2011/5/11
1,-0.8043,2011/5/6
5,0.1778,2011/4/24
5,0.9715,2011/4/22
3,0.0477,2011/4/21
5,0.942,2011/4/19
5,0.9861,2011/4/18
4,0.9719,2011/4/7
2,0.4765,2011/4/6
2,-0.34,2011/4/5
1,0.7012,2011/4/4
4,0.8344,2011/3/20
1,0.5983,2011/3/19
3,0.9954,2011/3/3
5,0.9379,2011/2/22
1,-0.8739,2011/2/20
1,-0.7345,2011/2/16
1,0.1316,2011/2/9
1,-0.9168,2011/2/5
2,-0.9459,2011/2/2
1,-0.8237,2011/1/21
5,0.9283,2011/1/16
1,0.1506,2011/1/13
5,0.9636,2011/1/9
5,0.9641,2011/1/9
1,-0.9772,2011/1/8
5,0.9623,2010/12/12
4,0.7953,2010/12/1
1,-0.8753,2010/11/27
5,0.9791,2010/11/24
3,-0.8658,2010/9/17
2,0.3695,2010/8/26
5,0.9273,2010/8/25
2,-0.978,2010/8/24
4,0.9757,2010/8/12
2,-0.1358,2010/8/11
4,0.9139,2010/7/25
1,0.1129,2010/7/16
3,0.9759,2010/6/19
4,0.3724,2010/5/10
1,-0.9474,2010/4/28
1,-0.6705,2010/4/21
1,-0.5023,2010/4/15
5,0.9856,2010/4/10
1,0.6651,2010/3/20
5,0.9626,2010/3/18
4,0.8552,2010/3/17
2,0.9654,2010/3/16
2,-0.1815,2010/2/26
1,0.3284,2010/2/26
4,0.1903,2010/2/24
1,0.8453,2010/2/24
5,0.4404,2010/2/10
5,0.9258,2010/2/7
5,0.9605,2010/2/7
4,0.6351,2009/12/18
1,0.9508,2009/12/18
3,0.5286,2009/12/7
1,-0.2382,2009/12/5
1,-0.8957,2009/11/27
1,-0.7905,2009/11/20
5,0.9883,2009/10/29
5,0.8777,2009/10/28
5,0.9259,2009/10/28
1,-0.5362,2009/8/15
1,-0.9008,2009/7/22
5,0.9467,2009/4/29
4,-0.2755,2008/12/29
4,0.8981,2008/10/25
4,0.9928,2008/10/13
5,0.9878,2008/10/13
5,0.984,2008/10/13
2,-0.8328,2008/10/12
4,0.9074,2008/10/9
5,0.9562,2008/10/9
2,-0.8339,2008/10/8
4,0.7717,2008/8/30
5,0.8402,2008/8/18
2,0.775,2008/8/5
2,-0.9107,2008/7/21
5,0.9487,2008/7/18
1,-0.7147,2008/7/17
1,-0.9348,2008/5/27
1,0.9637,2008/5/23
5,0.0754,2008/5/21
5,0.9946,2008/5/18
5,0.9627,2008/5/17
2,-0.7116,2008/4/14
3,0.886,2008/3/31
5,0.6049,2008/2/29
1,-0.9576,2008/2/24
5,-0.0772,2008/2/22
5,0.9705,2007/12/31
5,0.9968,2007/12/27
5,0.9833,2007/12/1
4,0.4372,2007/11/24
5,0.9229,2007/11/24
4,-0.7947,2007/9/9
1,0.8016,2007/8/29
5,0.6643,2007/8/13
4,0.6808,2007/7/28
5,0.926,2007/6/9
5,0.9669,2007/3/28
5,0.9835,2007/2/20
4,0.9543,2007/2/18
5,0.9893,2007/1/4
1,-0.743,2006/6/23
2,-0.7777,2005/12/28
5,0.9947,2005/11/16
4,0.9837,2005/10/27
4,0.765,2005/10/9
4,-0.7072,2005/10/6
5,-0.4389,2005/7/27
5,0.9882,2005/1/20
3,0.9804,2004/12/10
1,0.8834,2004/11/20
5,0.25,2004/11/19
1,-0.852,2004/9/30
1,0.81,2004/9/18
2,0.7318,2004/9/13
3,-0.7992,2004/7/20
4,0.9391,2004/6/25
3,0.9458,2004/6/21
5,0.6425,2004/6/19
